,Unnamed: 0,Observation ID,Date,Time,Troop,Observers,Location,Latitude,Longitude,Rain Type,Land Use,Temperature,Cloud Cover,Wind,Wilderness,Den Type,Park Habitat,Count,Complete Count?,Group Spread,Number juveniles/ Sub-Adults,# Pups,# Pregnant,Pregnant third,Identifiable Individuals,Number sick,Illness Rank,Description of Signs,Number injured,Description of Injuries,Feces,# Feces,Urine,Anal Gland Secr.,Comments,Mix,Troop Name,Split,Columna1,Columna2,Columna3,AM/PM,Time up,Not seen,Columna4,ObsYear,ObsMonth,cleaner,Tuple
163,419,CGL120913,2013-09-12,15:22,CGL,,Chobe Game Lodge,-17.84113,25.07636,,,,,,,,,37.0,No,,,,,,,2,,,,,,,,,,,,,,,,PM,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
164,ok,CGL180913,2013-09-18,15:22,CGL,,,-17.84113,25.07636,,,,,,,,,37.0,,,,,,,,2,,,,,,,,,,,,,,,,PM,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
165,,CGL190913,2013-09-19,15:20,CGL,,Game lodge staff houses,,,,,,,,,,,9.0,,,,,,,,1,,,emaciated,,,,,,,,,,,,,,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
166,,CGL250913,2013-09-25,15:20,CGL,,,,,,,,,,,,,9.0,,,,,,,,1,,emaciated,,,,,,,,,,,,,,PM,,,,2013.0,9.0,1.0,"(9.0, 2013.0)"
167,,CGL031013,2013-10-03,15:35,CGL,,3,-17.84139,25.07655,,,,,,,,,34.0,,,,,,,,3,,"sick1-too lean,watery eyes sick2-Lean Sick3-lean and drooped testicles",,,,,,,,,,,,,,PM,,,,2013.0,10.0,1.0,"(10.0, 2013.0)"
168,477,CGL101013,2013-10-10,16:10,CGL,,Chobe Game Lodge,-17.84042,25.0762,,,,,,,,,29.0,,,,,,,,2,,all the sick are emaciated,,,,,,,,,,,,,,PM,,,,2013.0,10.0,1.0,"(10.0, 2013.0)"
169,,CGL171013,2013-10-17,15:32,CGL,,,-17.84096,25.07728,,,,,,,,,32.0,,,,,,,,2,,"sick1-lean and swollen balls, sick2-lean",,,,,,,,,,,,,,PM,,,,2013.0,10.0,1.0,"(10.0, 2013.0)"
170,465,CGL181013,2013-10-18,16:10,CGL,,CGL,-17.84042,25.0762,,,,,,,,,29.0,,,,,,,,2,,all the sick are emaciated,,,,,,,,,,,,,,PM,,,,2013.0,10.0,1.0,"(10.0, 2013.0)"
171,,CGL241013,2013-10-24,16:09,CGL,,,-17.84169,25.07614,,,,,,,,,20.0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2013.0,10.0,1.0,"(10.0, 2013.0)"
172,506,CGL311013,2013-10-31,17:00,CGL,,,-17.6427,25.08048,,,,,,,,,20.0,,,,,,,,1,,,,,,,,,foraging ,,,,,,,PM,,,,2013.0,10.0,1.0,"(10.0, 2013.0)"
173,,CGL041113,2013-11-04,16:09,CGL,,,-17.84169,25.07614,,,,,,,,,20.0,,,,,,,,2,,,,,,,,,,,,,,,,PM,,,,2013.0,11.0,1.0,"(11.0, 2013.0)"
174,514,CGL151113,2013-11-15,16:27,CGL,,,-17.84145,25.07612,,,,,,,,,11.0,,,,,,,,,,,,,,,,,foraging ,,,,,,,PM,,,,2013.0,11.0,1.0,"(11.0, 2013.0)"
175,495,CGL211113,2013-11-21,17:00,CGL,,,-17.6427,25.08048,,,,,,,,,20.0,,,,,,,,1,,emacited,,,,,,,foraging,,,,,,,PM,,,,2013.0,11.0,1.0,"(11.0, 2013.0)"
176,503,CGL211113,2013-11-21,16:27,CGL,,Chobe Game Lodge,-17.84145,25.07612,,,,,,,,,11.0,,,,,,,,,,,,,,,,,foraging,,,,,,,PM,,,,2013.0,11.0,1.0,"(11.0, 2013.0)"
177,,CGL221113,2013-11-22,16:11,CGL,,Chobe Game Lodge,-17.842,25.07747,,,,,,,,,18.0,,,,,,,,1,,Emaciated,,,,,,,,,,,,,,PM,,,,2013.0,11.0,1.0,"(11.0, 2013.0)"
178,,CGL051213,2013-12-05,9:20,CGL,,CNP,-17.84363,25.0734,,,,,,,,,38.0,,,,,,,,,,,,,,,,,"Not seen but spoor, going into the interior of the CNP",,,,,,,,,,,2013.0,12.0,1.0,"(12.0, 2013.0)"
179,,CGL121213,2013-12-12,9:20,CGL,,CNP,-17.84042,25.07956,,,,,,,,,15.0,,,,,,,,2,,Sick are emaciated and moving behind troop.,,,,,,, The troop is foraging outside the lodge fence.,,,,,,,AM,,,,2013.0,12.0,1.0,"(12.0, 2013.0)"
180,,CGL030114,2014-01-03,9:22,CGL,,CNP,-17.84042,25.07956,,,,,,,,,15.0,,,,,,,,2,,Sick are emaciated and moving behind troop. ,,,,,,,The troop is foraging outside the lodge fence.,,,,,,,AM,,,,2014.0,1.0,1.0,"(1.0, 2014.0)"
181,617,CGL310114,2014-01-31,14:57,CGL,,,-17.84162,25.07573,,,,,,,,,29.0,,,,,,,,3,,sick1-limping right thigh. Sick2-generally lean. Sick3-back hunched,,,,,,,,,,,,,,PM,,,,2014.0,1.0,1.0,"(1.0, 2014.0)"
182,604,CGL250214,2014-02-25,14:57,CGL,,CGL,-17.84162,25.07573,,,,,,,,,29.0,,,,,,,,3,,sick1-limping right thigh. Sick2-generally lean. Sick3-back hunched,,,,,,,,,,,,,,PM,,,,2014.0,2.0,1.0,"(2.0, 2014.0)"
185,,CGL130116,2016-01-13,10:00,CGL,"CA, Warwick, Larry",CGL front lawns,-,-,,,,,,,,,18.0,,,-,,,,-,2,-,-,-,-,no,,no,no,capture,,,,,,,,,,,2016.0,1.0,1.0,"(1.0, 2016.0)"
186,,CGL140116,2016-01-14,11:00,CGL,CA and Warwick,old truck near house past maintenance,17.84295,25.07788,,,,,,,,,20.0,No,,-,,,,New Radio collar,-,,-,-,-,no,,no,no,"New radiocollar with troop; very timid, they ran into the bush when they saw us",,,,,,,,,,,2016.0,1.0,1.0,"(1.0, 2016.0)"
187,,CGL220116,2016-01-22,12:00,CGL,CA,Bush adjacent to front lawns of lodge,17.84129,25.07511,,,,,,,,,8.0,,,-,,,,Radiocollar,1,4,"4- emaciated, swollen nose",1,limping,no,,no,no,,,,,,,,,,,,2016.0,1.0,1.0,"(1.0, 2016.0)"
188,,CGL170216,2016-02-17,16:39,CGL,CA,Under boats and container at maintenance shop,17.84233,25.0754,,,,,,,,,7.0,No,,-,,,,-,1?,,-,-,-,no,,no,no,Could hear one constantly sneezing but never came out from under boat,,,,,,,,,,,2016.0,2.0,1.0,"(2.0, 2016.0)"
189,,CGL230216,2016-02-23,17:25,CGL,CA,On construction site ,17.84103,25.07688,,,,,,,,,11.0,,,-,,,,"radiocollar, old radiocollar, sick individual",-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,2.0,1.0,"(2.0, 2016.0)"
190,,CGL250216,2016-02-25,12:00,CGL,CA,Foraging at the sign for the lodge,17.84161,25.0761,,,,,,,,,13.0,Yes,,0,,,,-,-,,-,-,-,no,,no,no,confident count- no juveniles,,,,,,,,,,,2016.0,2.0,1.0,"(2.0, 2016.0)"
191,,CGL260216,2016-02-26,12:55,CGL,CA,foraging and playing around hollow log ,17.84072,25.07431,,,,,,,,,8.0,No,,-,,,,-,-,,-,-,-,no,,no,no,Baboons and warthogs also chasing each other around,,,,,,,,,,,2016.0,2.0,1.0,"(2.0, 2016.0)"
192,,CGL020316,2016-03-02,12:25,CGL,CA and Daniel,digging under a pile of bricks in the construction area- possible den,17.84149,25.07759,,,,,,,,,12.0,No,,-,,,,"radiocollar, sick 1 and 2",2,7,one with old collar and other (both about a 7),-,-,no,,no,no,,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
193,,CGL040316,2016-03-04,16:36,CGL,CA and Daniel,In maintenance area,-,-,,,,,,,,,7.0,No,,-,,,,"RadiocollarCGL, old radiocollar ",2,"old radiocollar, 1 sick guy ","both emaciated, sneezing, nose presentation",1,1- new collaring is limping front left paw,no,,no,no,,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
194,,CGL090316,2016-03-09,16:00,CGL,CA,at maintenance ,-,-,,,,,,,,,12.0,No,,-,,,,"RadiocollarCGL, old radiocollar, uncollared sick ",2,,old radiocollar and uncollared,-,-,no,,no,no,Working radiocollar no longer has a limp,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
195,,CGL100316,2016-03-10,17:36,CGL,CA and Daniel,Crossed the road from lodge towards sign,17.84168,25.07618,,,,,,,,,5.0,,,-,,,,"old radiocollar (sick guy), and new radiocollar",1,,old radiocollar,"7- emaciated, testes swollen, sneezing",-,no,,no,no,Foraging around the sign ,,,,,,,,,,,2016.0,3.0,1.0,"(3.0, 2016.0)"
196,,CGL180416,2016-04-18,17:36,CGL,CA,Foraging and playing in maintenance shop,17.84288,25.07571,,,,,,,,,10.0,No,,-,,,,"forest green collar, radiocollar, orange collar",-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,4.0,1.0,"(4.0, 2016.0)"
197,,CGL090516,2016-05-09,9:00,CGL,CA and Sean,moving from maintenacne to lodge,17.84167,25.07586,,,,,,,,,12.0,,,-,,,,"Radiocollar, Forest, Orange",1?,,1- Nose slightly swollen ,1,front left paw limping,no,,no,no,,,,,,,,,,,,2016.0,5.0,1.0,"(5.0, 2016.0)"
198,,CGL110516,2016-05-11,8:18,CGL,CA and Sean,foraing and sunning on log outside of game lodge property,17.84421,25.07811,,,,,,,,,10.0,,,-,,,,"Radiocollar, orange, green",1?,,1- Nose slightly swollen ,1,front left paw limping,no,,no,no,,,,,,,,,,,,2016.0,5.0,1.0,"(5.0, 2016.0)"
199,,CGL080616,2016-06-08,15:05,CGL,CA and Sam,At maintenance shop- went into bush between maintenance and staff housing,17.8454,025. 07574,,,,,,,,,6.0,No,,-,,,,Radiocollar,-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,6.0,1.0,"(6.0, 2016.0)"
200,,CGL160616,2016-06-16,12:15,CGL,CA,Laying in bush by maintenance,17.84261,25.07565,,,,,,,,,5.0,No,,-,,,,-,1,,nose slightly swollen,-,-,no,,no,no,,,,,,,,,,,,2016.0,6.0,1.0,"(6.0, 2016.0)"
201,,CGL270616,2016-06-27,11:30,CGL,CA,crossing road from Gibson's towards bush at CGL entrance,17.84206,25.07827,,,,,,,,,10.0,,,-,,,,Radiocollar,-,,-,-,-,no,,no,no,,,,,,,,,,,,2016.0,6.0,1.0,"(6.0, 2016.0)"
202,,CGL300616,2016-06-30,14:53,CGL,CA and Lipa,Foraging outside garbage ,17.84172,25.076,,,,,,,,,4.0,No,,-,,,,-,1,,nose slightly swollen,-,-,no,,no,no,others in bush,,,,,,,,,,,2016.0,6.0,1.0,"(6.0, 2016.0)"
203,,CGL200716,2016-07-20,17:09,CGL,CA,Digging under and beside concrete stairs at Maintenance ,17.84204,25.07586,,,,,,,,,4.0,Yes,,-,,,,Radiocollar,-,,-,-,-,no,,no,no,No sign of other 8,,,,,,,,,,,2016.0,7.0,1.0,"(7.0, 2016.0)"
204,,CGL250816,2016-08-25,9:00,CGL,Mike,,17.842977,25.077791,No Rain,National Park,-,0,No,Pristine,-,Teak woodland ,8.0,No,20,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,8.0,1.0,"(8.0, 2016.0)"
205,,CGL200916,2016-09-20,10:00,CGL,"Mike, Sean",,17.84345,25.07621,No Rain,Lodge,-,0,No,Heavily degraded,Building,-,12.0,,30,,,,,,,,,,,,,no,no,,,,,,,,,,,,2016.0,9.0,1.0,"(9.0, 2016.0)"
206,,CGL230916,2016-09-23,11:00,CGL,Mike,,17.84254,25.0761,No Rain,Lodge,-,0,No,Buildings,Building material,-,12.0,No,30,,,,,,,,,,,,,no,no,,,,,,,,,,,,2016.0,9.0,1.0,"(9.0, 2016.0)"
207,,CGL171016,2016-10-17,8:00,CGL,Mike,,17.8421,25.07473,No Rain,Lodge,-,0,No,Cultivated (lawn),Building,-,16.0,No,15,,,,,,,,,,,,,no,no,,,,,,,,,,,,2016.0,10.0,1.0,"(10.0, 2016.0)"
208,,CGL241016,2016-10-24,7:32,CGL,Mike,,17.842,25.07936,No Rain,National Park,-,50%,No,Pristine,Hollow log,Capparis tomentosa shrub,4.0,No,10,,,,,,,,,,,,,no,no,,,,,,,,,,,,2016.0,10.0,1.0,"(10.0, 2016.0)"
212,,CGL090317,2017-03-09,9:45,CGL,"Mike, Nate",Scrap pile by entrance (Ryan Clemence's worker area),17.8414,25.0757,No Rain,Lodge,-,100,No,Heavily degraded,Scrap Heap,-,16.0,,25,3,,,,"33816, 41517, 41617",1,7,"41517 - Swollen nose, testes",1,"Report of one with injured rear leg, did not see",,,,Yes,"Trapped AM and SAF, AM appears to have TB (collared)",,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
213,,CGL310317,2017-03-31,8:40,CGL,"Mike, Nate","Below deck at lodge, taugh to get accurate cant",-17.8405,25.07631,No Rain,Lodge,,50,No,Heavily degraded,-,-,10.0,Yes,,2,,,,BM41517; BM33916; BM33816,2,,suspect of tb BM41517,,,,,,,,,,,,,,,,,,2017.0,3.0,1.0,"(3.0, 2017.0)"
214,,CGL070417,2017-04-07,16:28,CGL,"LP, KB, MH, SM",-,-17.83644,25.10241,No Rain,Lodge,-,90,No,Slightly degraded,-,-,22.0,30,7+,-,,,,"BM41517; BM33816, BM with old Radio collar","2,4","Subadult very skinny, hair standing; BM41517 with tb signs;",1,Does not step on right leg (Very skinny subadult),,Yes,12.0,-,-,2 adult and 1 sub adult sick; tb signs nose and testicles swollen,,,,,,,,,,,2017.0,4.0,1.0,"(4.0, 2017.0)"
215,,CGL150517,2017-05-15,10:46,CGL,"LP, KB  ",At staff houses,-17.84292,25.0769,No Rain,Lodge,-,0,No,Heavily degraded,-,-,27.0,No,-,-,,,,BM33916; BM31816; BM41517,3+,4,"BM33916: left hand smashed, nose full of mucus, sneezes a lot. BM41517 swollen testicles, slim, swollen nose; male with swollen testicles",,,,,,,,,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
216,,CGL220517,2017-05-22,9:57,CGL,"LP, KB",CGL YET,-17.84021,25.07505,No Rain,Lodge,,,,Heavily degraded,,,27.0,Yes,,,,,,"BM41617, BM41517, BM31816",3,,"Adult with swollen nose, Adult with brown/red belt (??) with swollen nose, dark black watery eyes, BM41517 swollen nose, watery eyes, swolen testicles",,,,,,,Freq 148.379 seen but not working,,,,,,,,,,,2017.0,5.0,1.0,"(5.0, 2017.0)"
217,,CGL180617,2017-06-18,10:19,CGL,"LP, SM","Next to lodges gas fill station, think it is the car washing station",-17.84197,25.07596,No Rain,Lodge,,40,No,Buildings,,,10.0,No,50,5+,,,,"BM41517, BM33916",4,,"BM41517 with swollen nose and face but not slim. One Subadult sneeing, another female subadult very skinny. BM33916 with swollen face and testicles, watery eyes, fur si not so dark as others swollen ",,,,,,,Didn´t like the cat food! 5 of troop came to smell but non eat it.,,,,,,,,,,,2017.0,6.0,1.0,"(6.0, 2017.0)"
218,,CGL050717,2017-07-05,10:00,CGL,"KA, CS, KR, LP",At swimmingpool of Manager house,-17.84152,25.07842,No Rain,Lodge,,0,Yes,Cultivated (lawn),,,4.0,No,,,,,,BM 33816,,,,,,,,,,,,,,,,,,,,,2017.0,7.0,1.0,"(7.0, 2017.0)"
219,,CGL120817,2017-08-12,8:00,CGL,"LP, KV",,-17.842,25.07955,No Rain,National Park,,0,Slight ,Slightly degraded,,Gallery Forest,7.0,No,,,,,,,,,,,,,,,,Run into bush towards lodge,,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
220,,CGL120817,2017-08-12,14:09,CGL,"LP, KV",At workshop of CGL,-17.842493,25.076074,No Rain,Lodge,27,0,No,Buildings,,,12.0,Yes,25,7,,,,"BM41617, BM41517, BM31816, BM 33816",2,"6,9","BM31816 has what appears to be a wart on her left cheek, swollen nose/face, slim but distended abdomen. BM41517 with swollen face and visible Tb lesions on nose",,,,,,,"BM41617 is wet, lady watering the garden must have done it. Its an ",,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
221,,CGL290817,2017-08-29,10:45,CGL,"LP,OB",Builders yard next to lodge building,-17.84162,25.07571,No Rain,Lodge,24,0,No,Slightly Degraded,,,11.0,Yes,,6,,,,"BM33816, BM41617, ",2,,"SA with enlarged testicles, sneezing, watery eyes. RC with swollen face.",,,,,,,SA and juveniles playing,,,,,,,,,,,2017.0,8.0,1.0,"(8.0, 2017.0)"
222,,CGL101017,2017-10-13,8:25,CGL,"LP, PK",Workshop CGL (Car wash),-17.84243,25.07562,No Rain,Lodge,28,0,Very,Buildings,Cement Path,,15.0,No,,,,,,"BM41617, BM41517",1,2,Ad swollen nose,,,Yes,7.0,,,Comming out of den,,,,,,,,,,,2017.0,10.0,1.0,"(10.0, 2017.0)"
223,,CGL1091017,2017-10-19,10:15,CGL,LP,Coming out of den outside lodge,-17.84432,25.07805,No Rain,National Park,,30,Yes,Slightly Degraded,Fallen tree,Open shrubland,10.0,No,5,5,,,,"BM41517, BM31816",2,"2,4","Ad with watery eyes, BM41517 slim with swollen testicles, nose and face",,,,,,,,,,,,,,,,,,2017.0,10.0,1.0,"(10.0, 2017.0)"
224,,CGL201117,2017-11-20,12:48,CGL,LP,Next to fountain at entrance CGL,-17.84117,25.0758,No Rain,Lodge,,30,Slight ,Heavily degraded,,,13.0,No,,4,,,,"BM41517, BM41617, BM31816, 33816",2,2,"BM33817 swollen testicles, scar on left side of face, BM41517 swollen nose",,,,,,,2 pups. BM31816 pregnant,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
225,,CGL301117,2017-11-30,9:27,CGL,LP,Behind CGL runing to carpentry,-17.84341,25.07618,No Rain,National Park,,,Slight ,Heavily degraded,,Degraded riparian forest,9.0,No,,1,2,,,"BM41517, BM31816, BM33816",2,4,"One RC swollen nose and testicles but not slim, other RC open wounded nose and big testicles",,,,,,,,,,,,,,,,,,2017.0,11.0,1.0,"(11.0, 2017.0)"
226,,CGL131217,2017-12-13,7:53,CGL,LP,At fallen tree in bush behind CGL,-17.8432,25.07133,No Rain,National Park,25,55,Slight ,Pristine,Hole under tree,Degraded riparian forest,8.0,No,,,2,,,,,,,,,Yes,5.0,,,"Saw one RC, not sure which. Pups around 8 weeks. Run deep into bush when they saw me.",,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
227,,CGL191217,2017-12-19,9:42,CGL,LP,Private road to CGL,-17.84206,25.08055,No Rain,National Park,29,10,Slight ,Slightly degraded,,Shrubland thicket,20.0,No,,2,8,1,2,"BM33816, BM31816, BM41517",2,3,"BM41517 with swollen testicles and nose, dark face but not slim. One Subadult sneeing.",,,,,,,"Video and sound recording. BM31816 pregnant. Playing and forrage around tree, climbing. Very close to baboons.",,,,,,,,,,,2017.0,12.0,1.0,"(12.0, 2017.0)"
228,,CGL080118,2018-01-08,11:23,CGL,"LP, KV",CGL conctruction storage area,-17.84275,25.07626,No Rain,Lodge,,0,Yes,Buildings,,,12.0,No,70,,4,1,1,BM41617,,,,,,,,,,2 COUPLES MAITING. BM41617 pregant. BM41516 not seen but strong signal. More at trashhouse,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
229,,CGL120118,2018-01-12,7:50,CGL,"LP, KV",Outside CGL,-17.8447,25.0793,No Rain,National Park,,3,Yes,Pristine,,Gallery Forest,5.0,No,,,,,,,,,,,,,,,,Strong signal from BM41517. ,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
230,,CGL180118,2018-01-18,16:01,CGL,"LP, KV",Moving from car wash to backyard of house CGL,-17.842166,25.075591,No Rain,Lodge,32,80,,Buildings,,,8.0,No,,,3,2,1,"BM41617, BM41517, BM31816, BM 33816",3,2 TO 4,"BM41517 with swollen testicles and nose, dark face. Collar seem to be too heavy for hom.Ad swollen nose, BM31816 pregnant but slim",,,,,,,Johan (Environmentalist) told me he has seen 3 RC!!,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
231,,CGL260118,2018-01-26,9:37,CGL,LP,Lawn between rooms and river CGL,-17.84066,25.077163,No Rain,Lodge,25,100,Slight ,Cultivated (lawn),,,15.0,No,,2,8,,,BM41517,1,4,"BM41517 with swollen testicles and nose, dark face. Collar seem to be too heavy for hom.",,,,,,,"Confirmed 3 RC in troop!! Captured 2 SA and a tiny pup, released all of them",,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
232,,CGL300118,2018-01-30,14:31,CGL,LP,Under elevated wooden pathway nwxt to river,-17.84046,25.07735,No Rain,Lodge,,95,No,Slightly Degraded,,,17.0,No,,3,6,,,"BM33816, BM41617 ",1,2,"BM33616, scare in face",,,,,,,Monitor lizard was chased away by adults. Juv aprox 12 weeks. bm41617 lacting 3 tiny pups. a group of 8 Ad and 3 tiny pups resting on one spot. BM41517 not seen but signal,,,,,,,,,,,2018.0,1.0,1.0,"(1.0, 2018.0)"
233,,CGL150218,2018-02-15,13:39,CGL,LP,Gas station of lodge,-17.84273,25.07604,No Rain,Lodge,27,100,Slight ,Buildings,,,10.0,No,80,3,5,,,BM41517,4,3 to 5,"SA brownish fur. BM41517 very swollen nose and testicles, skinny. Two Juv swollen dark nose and watery eyes. One has injuries on face, is slim and has swollen testicles. ",,,Yes,3.0,,,BM51517 is sitting a pup. ,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
234,,CGL190218,2018-02-19,7:55,CGL,LP,Behind Sewage Cleaner,-17.84251,25.073773,No Rain,Lodge,,85,No,Slightly degraded,,,8.0,No,,,3,,,BM41517,1,4,"BM41517 very swollen nose and testicles, skinny",,,,,,,Could not see behind sewage but later at container behind workshop.,,,,,,,,,,,2018.0,2.0,1.0,"(2.0, 2018.0)"
235,,CGL060318,2018-03-06,8:40,CGL,LP. KS,,,,,,,,,,,,10.0,No,,,4,1,,,,,,,,,,,,Pregant 1/3. Juvenile slim swollen nose. RC + swollen nose. Shinning swollen nose.,,,,,,,,,,,2018.0,3.0,1.0,"(3.0, 2018.0)"
236,,CGL280318,2018-03-28,10:02,CGL,"LP, DM",Workshop CGL,-17.842826,25.07622,No Rain,Lodge,25,60,Slight ,Buildings,,,15.0,No,,2,1,,,"BM41517, BM41617, BM33816",4,2 to 5,"BM41617 slim, swollen dark nose. BM41517 swollen dark nose, watery eyes. SA swollen dark nose, not swollen testicles. BM33816 swollen testicles and nose, slim.",,,,,,,,,,,,,,,,,,2018.0,3.0,1.0,"(3.0, 2018.0)"
252,ok,CSL051211,2011-12-05,,CSL,ROB,,,,,,,,,,,,17.0,,,,,Several,,,,,,,,,,,,Several females preg,,,,,,,,,,,2011.0,12.0,1.0,"(12.0, 2011.0)"
253,ok,CSL050112,2012-01-05,,CSL,CLAIRE,Found foraging on road into CSL camp ground,,,,,,,,,,,20.0,No,,,8 to 9,,,,,,,,,,,,,foraging,,,,,,,PM,,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
254,ok,CSL060112,2012-01-06,,CSL,CLAIRE,Den under bush in CSL campground near water tower,,,,,,,,,,,20.0,No,,,,,,,,,,,,,,,,"Arrived at 5:10pm, in bed at 7pm",,,,,,,PM,,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
255,ok,CSL060112,2012-01-06,5:30,CSL,CLAIRE,Den under bush in CSL campground near water tower,,,,,,,,,,,20.0,No,,,,,,,,,,,,,,,,"Half group already foraging, pups not up. Took weights box, 6 got onto scales",,,,,,,AM,,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
256,ok,CSL110112,2012-01-11,5:55,CSL,CLAIRE,Under T2 tented camp in CSL,,,,,,,,,,,19.0,No,,,,,,,,,,,,,,,,Half group up at 5:55 and foraging. All but one ate egg (sourpuss). Started dying individuals,,,,,,,AM,,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
257,ok,CSL160112,2012-01-16,6:14,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,,,20.0,No,,,,,,,,,,,,,,,,Pups foraging with group,,,,,,,AM,,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
258,ok,CSL170112,2012-01-17,6:10,CSL,CLAIRE,Weighed 7 individuals,Den under health and beauty boat house in CSL,,,,,,,,,,23.0,,,,7-Jan,,,,,,,,,,,,,,,,,,,,AM,,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
259,ok,CSL190112,2012-01-19,5:58,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,Building,,30.0,No,,,14,,,,,,,,,,,,,16+ adults 14 pups,,,,,,,AM,Time up,,,2012.0,1.0,1.0,"(1.0, 2012.0)"
260,ok,CSL060212,2012-02-06,,CSL,ROB,Between Safari Lodge and BDF,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
261,ok,CSL080212,2012-02-08,6:20,CSL,CLAIRE,Den under pond in Tim's house (CSL),,,,,,,,,Building,,20.0,No,,,4,4,,,,,,,,,,,,"4 preg, 11 marked indidivuals seen, dyed 4 pups ",,,,,,,AM,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
262,ok,CSL090212,2012-02-09,6:39,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,,,30.0,,,,12,,,,,,,2,"Silas limping badly on back left leg, one other juv limping on front right leg",,,,,,,,,,,,AM,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
263,ok,CSL100212,2012-02-10,6:15,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,,,29.0,,,,12,,,,1,,"TB limping on front right paw, foraging away from group, lethargic",,,,,,,"TB limping on front right paw, foraging away from group, lethargic",,,,,,,,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
264,ok,CSL130212,2012-02-13,6:38,CSL,CLAIRE,Under green shed near carpark entrance at CSL,,,,,,,,,,,27.0,,,,11,,,,,,,,,,,,,16 adults 11 pups,,,,,,,AM,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
265,ok,CSL170212,2012-02-17,6:18,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,Building,,27.0,,,,12,4,,,,,,,,,,,,"MB, SHMB, crooked tail and one unmarked pregnant",,,,,,,AM,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
266,ok,CSL200212,2012-02-20,,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,,,30.0,,,,12,,,,,,,,,,,,,"All four females gave birth over weekend, up foraging early",,,,,,,,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
267,ok,CSL210212,2012-02-21,,CSL,CLAIRE,Den under health and beauty boat house in CSL,,,,,,,,,,,20.0,No,,,,,,,1,,"TB much better, not limping as much",,,,,,,"TB much better, not limping as much",,,,,,,AM,,,,2012.0,2.0,1.0,"(2.0, 2012.0)"
268,ok,CSL050512,2012-03-05,6:20,CSL,ROB,Under lodge opposite Tim's house,,,,,,,,,Log,,22.0,No,,,,,,LT,1,LT looks old and thin,,,,,,,,,,,,,,,,,"Battle Cat, Silas, Skillet",,2012.0,3.0,1.0,"(3.0, 2012.0)"
269,ok,CSL090312,2012-03-09,,CSL,Tim,By Tim's house,,,,,,,,,,,20.0,No,,,20,,,,,,,,,,,,,,,,,,,,AM,,,,2012.0,3.0,1.0,"(3.0, 2012.0)"
270,ok,CSL120312,2012-03-12,,CSL,Rob,Safari rooms entrance,,,,,,,,,,,20.0,No,,,,,,,,,,,,,,,,Pups heard but not seen,,,,,,,AM,,"Battle Cat, Silas",,2012.0,3.0,1.0,"(3.0, 2012.0)"
